Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential,Game Type
11/20/2014,George Mason,Away,65,West Virginia,91,Away,Neutral Site,Loss,-4.87,7.09,Division 1
11/20/2014,St Francis PA,Home,102,Keystone,69,Away,,Win,0.45,0.00,Non Division 1
11/20/2014,Keystone,Away,69,St Francis PA,102,Home,,Loss,0.00,0.45,Non Division 1
11/20/2014,Tennessee,Home,70,TX Southern,58,Away,,Win,-0.94,0.74,Division 1
11/20/2014,TX Southern,Away,58,Tennessee,70,Home,,Loss,0.74,-0.94,Division 1
11/21/2014,Yale,Away,70,IL Chicago,58,Away,Neutral Site,Win,7.28,-5.53,Division 1
11/21/2014,IL Chicago,Away,58,Yale,70,Away,Neutral Site,Loss,-5.53,7.28,Division 1
11/21/2014,Towson,Away,58,Central Conn,49,Away,Neutral Site,Win,-1.44,-10.94,Division 1
11/21/2014,Central Conn,Away,49,Towson,58,Away,Neutral Site,Loss,-10.94,-1.44,Division 1
11/21/2014,Seton Hall,Away,68,Nevada,60,Away,Neutral Site,Win,0.39,-6.03,Division 1
11/21/2014,Nevada,Away,60,Seton Hall,68,Away,Neutral Site,Loss,-6.03,0.39,Division 1
11/21/2014,Hampton,Away,82,Alcorn St,69,Away,Neutral Site,Win,-0.85,-9.59,Division 1
11/21/2014,Alcorn St,Away,69,Hampton,82,Away,Neutral Site,Loss,-9.59,-0.85,Division 1
11/21/2014,Stanford,Away,89,UNLV,60,Away,Neutral Site,Win,4.72,3.79,Division 1
11/21/2014,UNLV,Away,60,Stanford,89,Away,Neutral Site,Loss,3.79,4.72,Division 1
11/21/2014,Georgia Tech,Home,78,IPFW,69,Away,,Win,-1.29,3.17,Division 1
11/21/2014,IPFW,Away,69,Georgia Tech,78,Home,,Loss,3.17,-1.29,Division 1
11/21/2014,Old Dominion,Away,70,LSU,61,Away,Neutral Site,Win,8.65,5.97,Division 1
11/21/2014,LSU,Away,61,Old Dominion,70,Away,Neutral Site,Loss,5.97,8.65,Division 1
11/21/2014,Gardner Webb,Away,72,Clemson,70,Away,Neutral Site,Win,0.97,0.55,Division 1
11/21/2014,Clemson,Away,70,Gardner Webb,72,Away,Neutral Site,Loss,0.55,0.97,Division 1
11/21/2014,American Univ,Away,63,Presbyterian,38,Away,Neutral Site,Win,0.15,-7.38,Division 1
11/21/2014,Presbyterian,Away,38,American Univ,63,Away,Neutral Site,Loss,-7.38,0.15,Division 1
11/21/2014,Arkansas,Home,99,Delaware St,71,Away,,Win,7.88,-1.51,Division 1
11/21/2014,Delaware St,Away,71,Arkansas,99,Home,,Loss,-1.51,7.88,Division 1
11/21/2014,Auburn,Home,105,ULL,80,Away,,Win,-4.14,7.53,Division 1
11/21/2014,ULL,Away,80,Auburn,105,Home,,Loss,7.53,-4.14,Division 1
11/21/2014,Washington,Away,63,Seattle,48,Home,,Win,0.74,0.61,Division 1
11/21/2014,Seattle,Home,48,Washington,63,Away,,Loss,0.61,0.74,Division 1
11/21/2014,Hawaii,Away,74,Pittsburgh,70,Away,Neutral Site,Win,4.69,1.67,Division 1
11/21/2014,Pittsburgh,Away,70,Hawaii,74,Away,Neutral Site,Loss,1.67,4.69,Division 1
11/21/2014,Long Beach St,Home,69,Kansas St,60,Away,,Win,-1.00,-0.81,Division 1
11/21/2014,Kansas St,Away,60,Long Beach St,69,Home,,Loss,-0.81,-1.00,Division 1
11/21/2014,Cal Poly SLO,Home,78,Delaware,60,Away,,Win,1.07,-6.07,Division 1
11/21/2014,Delaware,Away,60,Cal Poly SLO,78,Home,,Loss,-6.07,1.07,Division 1
11/21/2014,Charlotte,Away,65,South Carolina,63,Away,Neutral Site,Win,1.41,3.03,Division 1
11/21/2014,South Carolina,Away,63,Charlotte,65,Away,Neutral Site,Loss,3.03,1.41,Division 1
11/21/2014,West Virginia,Away,70,Boston College,66,Away,Neutral Site,Win,7.09,-1.63,Division 1
11/21/2014,Boston College,Away,66,West Virginia,70,Away,Neutral Site,Loss,-1.63,7.09,Division 1
11/21/2014,Miami FL,Away,79,Akron,51,Away,Neutral Site,Win,5.27,5.11,Division 1
11/21/2014,Akron,Away,51,Miami FL,79,Away,Neutral Site,Loss,5.11,5.27,Division 1
11/21/2014,New Mexico,Away,69,George Mason,58,Away,Neutral Site,Win,1.77,-4.87,Division 1
11/21/2014,George Mason,Away,58,New Mexico,69,Away,Neutral Site,Loss,-4.87,1.77,Division 1
11/21/2014,Texas,Away,71,California,55,Away,Neutral Site,Win,7.55,-0.79,Division 1
11/21/2014,California,Away,55,Texas,71,Away,Neutral Site,Loss,-0.79,7.55,Division 1
11/21/2014,Syracuse,Away,66,Iowa,63,Away,Neutral Site,Win,4.23,7.53,Division 1
11/21/2014,Iowa,Away,63,Syracuse,66,Away,Neutral Site,Loss,7.53,4.23,Division 1
11/21/2014,Penn St,Away,72,Cornell,71,Away,Neutral Site,Win,0.68,1.00,Division 1
11/21/2014,Cornell,Away,71,Penn St,72,Away,Neutral Site,Loss,1.00,0.68,Division 1
11/21/2014,USC,Away,72,Drexel,70,Away,Neutral Site,Win,-4.00,-4.77,Division 1
11/21/2014,Drexel,Away,70,USC,72,Away,Neutral Site,Loss,-4.77,-4.00,Division 1
11/21/2014,Duke,Away,74,Temple,54,Away,Neutral Site,Win,15.03,4.21,Division 1
11/21/2014,Temple,Away,54,Duke,74,Away,Neutral Site,Loss,4.21,15.03,Division 1
11/21/2014,Illinois St,Away,73,Weber St,64,Away,Neutral Site,Win,6.15,-1.03,Division 1
11/21/2014,Weber St,Away,64,Illinois St,73,Away,Neutral Site,Loss,-1.03,6.15,Division 1
11/21/2014,N Dakota St,Home,68,Kennesaw,55,Away,,Win,2.94,-10.50,Division 1
11/21/2014,Kennesaw,Away,55,N Dakota St,68,Home,,Loss,-10.50,2.94,Division 1
11/21/2014,Valparaiso,Away,59,Ark Pine Bluff,46,Away,Neutral Site,Win,10.55,-7.13,Division 1
11/21/2014,Ark Pine Bluff,Away,46,Valparaiso,59,Away,Neutral Site,Loss,-7.13,10.55,Division 1
11/21/2014,Texas A&M,Away,59,Col Charleston,50,Away,Neutral Site,Win,4.97,-5.97,Division 1
11/21/2014,Col Charleston,Away,50,Texas A&M,59,Away,Neutral Site,Loss,-5.97,4.97,Division 1
11/21/2014,Connecticut,Away,75,Dayton,64,Away,Neutral Site,Win,4.38,7.30,Division 1
11/21/2014,Dayton,Away,64,Connecticut,75,Away,Neutral Site,Loss,7.30,4.38,Division 1
11/21/2014,C Michigan,Home,76,Maine,48,Away,,Win,10.55,-14.40,Division 1
11/21/2014,Maine,Away,48,C Michigan,76,Home,,Loss,-14.40,10.55,Division 1
11/21/2014,W Carolina,Home,72,Hiwassee,53,Away,,Win,-1.03,0.00,Non Division 1
11/21/2014,Hiwassee,Away,53,W Carolina,72,Home,,Loss,0.00,-1.03,Non Division 1
11/21/2014,Virginia,Home,59,G Washington,42,Away,,Win,14.59,5.82,Division 1
11/21/2014,G Washington,Away,42,Virginia,59,Home,,Loss,5.82,14.59,Division 1
11/21/2014,E Michigan,Home,71,Youngstown St,62,Away,,Win,5.97,-3.34,Division 1
11/21/2014,Youngstown St,Away,62,E Michigan,71,Home,,Loss,-3.34,5.97,Division 1
11/21/2014,Georgia,Home,82,Troy,60,Away,,Win,4.16,-2.31,Division 1
11/21/2014,Troy,Away,60,Georgia,82,Home,,Loss,-2.31,4.16,Division 1
11/21/2014,Kent,Home,74,S Illinois,51,Away,,Win,3.00,-2.30,Division 1
11/21/2014,S Illinois,Away,51,Kent,74,Home,,Loss,-2.30,3.00,Division 1
11/21/2014,Monmouth NJ,Home,73,Bethune-Cookman,50,Away,,Win,0.73,-3.25,Division 1
11/21/2014,Bethune-Cookman,Away,50,Monmouth NJ,73,Home,,Loss,-3.25,0.73,Division 1
11/21/2014,Hofstra,Home,66,Stony Brook,65,Away,,Win,8.61,5.59,Division 1
11/21/2014,Stony Brook,Away,65,Hofstra,66,Home,,Loss,5.59,8.61,Division 1
11/21/2014,Oregon,Home,78,Toledo,68,Away,,Win,4.82,4.24,Division 1
11/21/2014,Toledo,Away,68,Oregon,78,Home,,Loss,4.24,4.82,Division 1
11/21/2014,Baylor,Home,60,Prairie View,45,Away,,Win,9.15,-2.09,Division 1
11/21/2014,Prairie View,Away,45,Baylor,60,Home,,Loss,-2.09,9.15,Division 1
11/21/2014,Longwood,Away,81,UNC Greensboro,79,Away,Neutral Site,Win,-5.29,-1.42,Division 1
11/21/2014,UNC Greensboro,Away,79,Longwood,81,Away,Neutral Site,Loss,-1.42,-5.29,Division 1
11/21/2014,Florida Intl,Home,74,FL Memorial,48,Away,,Win,-2.82,0.00,Non Division 1
11/21/2014,FL Memorial,Away,48,Florida Intl,74,Home,,Loss,0.00,-2.82,Non Division 1
11/21/2014,Wofford,Away,54,Fairfield,36,Home,,Win,7.21,-6.32,Division 1
11/21/2014,Fairfield,Home,36,Wofford,54,Away,,Loss,-6.32,7.21,Division 1
11/21/2014,Kentucky,Home,89,Boston Univ,65,Away,,Win,20.94,-1.67,Division 1
11/21/2014,Boston Univ,Away,65,Kentucky,89,Home,,Loss,-1.67,20.94,Division 1
11/21/2014,Michigan St,Home,87,Loyola-Chicago,52,Away,,Win,8.47,1.72,Division 1
11/21/2014,Loyola-Chicago,Away,52,Michigan St,87,Home,,Loss,1.72,8.47,Division 1
11/21/2014,Rider,Home,78,Lehigh,74,Away,,Win,1.66,1.40,Division 1
11/21/2014,Lehigh,Away,74,Rider,78,Home,,Loss,1.40,1.66,Division 1
11/21/2014,Oregon St,Home,55,Oral Roberts,42,Away,,Win,1.71,1.19,Division 1
11/21/2014,Oral Roberts,Away,42,Oregon St,55,Home,,Loss,1.19,1.71,Division 1
11/21/2014,Washington St,Home,80,Idaho St,68,Away,,Win,-5.94,-4.60,Division 1
11/21/2014,Idaho St,Away,68,Washington St,80,Home,,Loss,-4.60,-5.94,Division 1
11/21/2014,Iona,Away,85,Wake Forest,81,Home,,Win,6.79,-3.06,Division 1
11/21/2014,Wake Forest,Home,81,Iona,85,Away,,Loss,-3.06,6.79,Division 1
11/21/2014,Louisville,Home,85,Marshall,67,Away,,Win,9.69,-4.72,Division 1
11/21/2014,Marshall,Away,67,Louisville,85,Home,,Loss,-4.72,9.69,Division 1
11/21/2014,Utah,Home,88,UC Riverside,42,Away,,Win,15.16,-0.81,Division 1
11/21/2014,UC Riverside,Away,42,Utah,88,Home,,Loss,-0.81,15.16,Division 1
11/21/2014,Colorado St,Home,80,Georgia St,70,Away,,Win,8.58,9.59,Division 1
11/21/2014,Georgia St,Away,70,Colorado St,80,Home,,Loss,9.59,8.58,Division 1
11/21/2014,Grand Canyon,Home,64,Florida A&M,49,Away,,Win,0.48,-17.52,Division 1
11/21/2014,Florida A&M,Away,49,Grand Canyon,64,Home,,Loss,-17.52,0.48,Division 1
11/21/2014,McNeese St,Home,85,Jarvis Chr,70,Away,,Win,-1.81,0.00,Non Division 1
11/21/2014,Jarvis Chr,Away,70,McNeese St,85,Home,,Loss,0.00,-1.81,Non Division 1
11/21/2014,S Dakota St,Home,74,North Dakota,72,Away,,Win,9.09,-5.63,Division 1
11/21/2014,North Dakota,Away,72,S Dakota St,74,Home,,Loss,-5.63,9.09,Division 1
11/21/2014,Oklahoma St,Home,82,WI Milwaukee,68,Away,,Win,5.00,-3.80,Division 1
11/21/2014,WI Milwaukee,Away,68,Oklahoma St,82,Home,,Loss,-3.80,5.00,Division 1
11/21/2014,Louisiana Tech,Home,73,Morehead St,64,Away,,Win,8.06,4.85,Division 1
11/21/2014,Morehead St,Away,64,Louisiana Tech,73,Home,,Loss,4.85,8.06,Division 1
11/21/2014,Sam Houston St,Away,93,South Dakota,85,Away,Neutral Site,Win,14.42,-0.09,Division 1
11/21/2014,South Dakota,Away,85,Sam Houston St,93,Away,Neutral Site,Loss,-0.09,14.42,Division 1
11/21/2014,Illinois,Home,107,Austin Peay,66,Away,,Win,6.31,-8.03,Division 1
11/21/2014,Austin Peay,Away,66,Illinois,107,Home,,Loss,-8.03,6.31,Division 1
11/21/2014,Florida,Home,61,ULM,56,Away,,Win,3.61,4.58,Division 1
11/21/2014,ULM,Away,56,Florida,61,Home,,Loss,4.58,3.61,Division 1
11/21/2014,Xavier,Home,81,SF Austin,63,Away,,Win,5.91,14.88,Division 1
11/21/2014,SF Austin,Away,63,Xavier,81,Home,,Loss,14.88,5.91,Division 1
11/22/2014,W Illinois,Home,60,SE Louisiana,57,Away,,Win,-8.43,-2.85,Division 1
11/22/2014,SE Louisiana,Away,57,W Illinois,60,Home,,Loss,-2.85,-8.43,Division 1
11/22/2014,William & Mary,Away,69,Rice,65,Home,,Win,6.53,-1.72,Division 1
11/22/2014,Rice,Home,65,William & Mary,69,Away,,Loss,-1.72,6.53,Division 1
11/22/2014,Texas Tech,Home,80,Missouri St,68,Away,,Win,-3.44,-4.48,Division 1
11/22/2014,Missouri St,Away,68,Texas Tech,80,Home,,Loss,-4.48,-3.44,Division 1
11/22/2014,Kent,Home,78,IL Chicago,60,Away,,Win,3.00,-5.53,Division 1
11/22/2014,IL Chicago,Away,60,Kent,78,Home,,Loss,-5.53,3.00,Division 1
11/22/2014,Lipscomb,Home,74,Transylvania,63,Away,,Win,-2.90,0.00,Non Division 1
11/22/2014,Transylvania,Away,63,Lipscomb,74,Home,,Loss,0.00,-2.90,Non Division 1
11/22/2014,Indiana,Home,85,Lamar,72,Away,,Win,6.06,0.47,Division 1
11/22/2014,Lamar,Away,72,Indiana,85,Home,,Loss,0.47,6.06,Division 1
11/22/2014,Minnesota,Home,69,UMBC,51,Away,,Win,6.55,-11.03,Division 1
11/22/2014,UMBC,Away,51,Minnesota,69,Home,,Loss,-11.03,6.55,Division 1
11/22/2014,Utah Valley,Away,85,Southern Utah,75,Home,,Win,-5.50,-4.66,Division 1
11/22/2014,Southern Utah,Home,75,Utah Valley,85,Away,,Loss,-4.66,-5.50,Division 1
11/22/2014,UT Arlington,Home,87,Houston Bap,69,Away,,Win,0.45,-1.25,Division 1
11/22/2014,Houston Bap,Away,69,UT Arlington,87,Home,,Loss,-1.25,0.45,Division 1
11/22/2014,Tulane,Home,89,Southern N.O.,45,Away,,Win,-0.35,0.00,Non Division 1
11/22/2014,Southern N.O.,Away,45,Tulane,89,Home,,Loss,0.00,-0.35,Non Division 1
11/22/2014,Alabama A&M,Home,81,Oakwood,61,Away,,Win,-6.48,0.00,Non Division 1
11/22/2014,Oakwood,Away,61,Alabama A&M,81,Home,,Loss,0.00,-6.48,Non Division 1
11/22/2014,UC Davis,Away,58,Furman,55,Home,,Win,6.71,-4.45,Division 1
11/22/2014,Furman,Home,55,UC Davis,58,Away,,Loss,-4.45,6.71,Division 1
11/22/2014,UNC Wilmington,Away,110,VMI,93,Home,,Win,1.77,-0.43,Division 1
11/22/2014,VMI,Home,93,UNC Wilmington,110,Away,,Loss,-0.43,1.77,Division 1
11/22/2014,ETSU,Home,98,UNC Asheville,87,Away,,Win,2.03,1.90,Division 1
11/22/2014,UNC Asheville,Away,87,ETSU,98,Home,,Loss,1.90,2.03,Division 1
11/22/2014,E Michigan,Home,70,UNC Greensboro,62,Away,,Win,5.97,-1.42,Division 1
11/22/2014,UNC Greensboro,Away,62,E Michigan,70,Home,,Loss,-1.42,5.97,Division 1
11/22/2014,N Kentucky,Home,98,Ohio Mid-Western,48,Away,,Win,1.27,0.00,Non Division 1
11/22/2014,Ohio Mid-Western,Away,48,N Kentucky,98,Home,,Loss,0.00,1.27,Non Division 1
11/22/2014,Tennessee Tech,Home,69,Chattanooga,67,Away,,Win,0.67,5.75,Division 1
11/22/2014,Chattanooga,Away,67,Tennessee Tech,69,Home,,Loss,5.75,0.67,Division 1
11/22/2014,E Kentucky,Home,115,Cin Clermont,50,Away,,Win,8.90,0.00,Non Division 1
11/22/2014,Cin Clermont,Away,50,E Kentucky,115,Home,,Loss,0.00,8.90,Non Division 1
11/22/2014,Monmouth NJ,Home,65,Central Conn,50,Away,,Win,0.73,-10.94,Division 1
11/22/2014,Central Conn,Away,50,Monmouth NJ,65,Home,,Loss,-10.94,0.73,Division 1
11/22/2014,Santa Barbara,Home,91,The Master's,45,Away,,Win,4.69,0.00,Non Division 1
11/22/2014,The Master's,Away,45,Santa Barbara,91,Home,,Loss,0.00,4.69,Non Division 1
11/22/2014,St Joseph's PA,Home,68,Vermont,60,Away,,Win,-2.81,8.45,Division 1
11/22/2014,Vermont,Away,60,St Joseph's PA,68,Home,,Loss,8.45,-2.81,Division 1
11/22/2014,Rhode Island,Home,66,Nebraska,62,Away,,Win,7.81,-1.68,Division 1
11/22/2014,Nebraska,Away,62,Rhode Island,66,Home,,Loss,-1.68,7.81,Division 1
11/22/2014,Clemson,Away,59,Nevada,50,Away,Neutral Site,Win,0.55,-6.03,Division 1
11/22/2014,Nevada,Away,50,Clemson,59,Away,Neutral Site,Loss,-6.03,0.55,Division 1
11/22/2014,LSU,Away,72,Weber St,58,Away,Neutral Site,Win,5.97,-1.03,Division 1
11/22/2014,Weber St,Away,58,LSU,72,Away,Neutral Site,Loss,-1.03,5.97,Division 1
11/22/2014,Chicago St,Home,75,Trinity Chr,52,Away,,Win,-8.13,0.00,Non Division 1
11/22/2014,Trinity Chr,Away,52,Chicago St,75,Home,,Loss,0.00,-8.13,Non Division 1
11/22/2014,Northeastern,Away,68,Navy,44,Away,Neutral Site,Win,3.59,-3.34,Division 1
11/22/2014,Navy,Away,44,Northeastern,68,Away,Neutral Site,Loss,-3.34,3.59,Division 1
11/22/2014,TX Pan American,Home,82,TX A&M K'ville,77,Away,,Win,-8.13,0.00,Non Division 1
11/22/2014,TX A&M K'ville,Away,77,TX Pan American,82,Home,,Loss,0.00,-8.13,Non Division 1
11/22/2014,Kennesaw,Away,83,Alcorn St,80,Away,Neutral Site,Win,-10.50,-9.59,Division 1
11/22/2014,Alcorn St,Away,80,Kennesaw,83,Away,Neutral Site,Loss,-9.59,-10.50,Division 1
11/22/2014,Coastal Car,Home,76,Piedmont Bap,33,Away,,Win,10.03,0.00,Non Division 1
11/22/2014,Piedmont Bap,Away,33,Coastal Car,76,Home,,Loss,0.00,10.03,Non Division 1
11/22/2014,Ga Southern,Home,97,Johnson FL,41,Away,,Win,7.97,0.00,Non Division 1
11/22/2014,Johnson FL,Away,41,Ga Southern,97,Home,,Loss,0.00,7.97,Non Division 1
11/22/2014,Duke,Away,70,Stanford,59,Away,Neutral Site,Win,15.03,4.72,Division 1
11/22/2014,Stanford,Away,59,Duke,70,Away,Neutral Site,Loss,4.72,15.03,Division 1
11/22/2014,N Dakota St,Home,74,Hampton,66,Away,,Win,2.94,-0.85,Division 1
11/22/2014,Hampton,Away,66,N Dakota St,74,Home,,Loss,-0.85,2.94,Division 1
11/22/2014,UNLV,Away,57,Temple,50,Away,Neutral Site,Win,3.79,4.21,Division 1
11/22/2014,Temple,Away,50,UNLV,57,Away,Neutral Site,Loss,4.21,3.79,Division 1
11/22/2014,Wisconsin,Home,78,Boise St,54,Away,,Win,15.76,10.48,Division 1
11/22/2014,Boise St,Away,54,Wisconsin,78,Home,,Loss,10.48,15.76,Division 1
11/22/2014,North Carolina,Away,90,Davidson,72,Away,Neutral Site,Win,9.51,10.94,Division 1
11/22/2014,Davidson,Away,72,North Carolina,90,Away,Neutral Site,Loss,10.94,9.51,Division 1
11/22/2014,Portland,Home,75,Edwardsville,53,Away,,Win,2.16,0.89,Division 1
11/22/2014,Edwardsville,Away,53,Portland,75,Home,,Loss,0.89,2.16,Division 1
11/22/2014,UTEP,Home,77,New Mexico St,76,Away,,Win,6.03,9.15,Division 1
11/22/2014,New Mexico St,Away,76,UTEP,77,Home,,Loss,9.15,6.03,Division 1
11/22/2014,Morehead St,Away,69,Presbyterian,49,Away,Neutral Site,Win,4.85,-7.38,Division 1
11/22/2014,Presbyterian,Away,49,Morehead St,69,Away,Neutral Site,Loss,-7.38,4.85,Division 1
11/22/2014,Youngstown St,Away,82,Longwood,72,Away,Neutral Site,Win,-3.34,-5.29,Division 1
11/22/2014,Longwood,Away,72,Youngstown St,82,Away,Neutral Site,Loss,-5.29,-3.34,Division 1
11/22/2014,Towson,Away,63,Bethune-Cookman,42,Away,Neutral Site,Win,-1.44,-3.25,Division 1
11/22/2014,Bethune-Cookman,Away,42,Towson,63,Away,Neutral Site,Loss,-3.25,-1.44,Division 1
11/22/2014,Manhattan,Away,78,Binghamton,63,Away,Neutral Site,Win,2.38,-8.72,Division 1
11/22/2014,Binghamton,Away,63,Manhattan,78,Away,Neutral Site,Loss,-8.72,2.38,Division 1
11/22/2014,Yale,Away,53,S Illinois,46,Away,Neutral Site,Win,7.28,-2.30,Division 1
11/22/2014,S Illinois,Away,46,Yale,53,Away,Neutral Site,Loss,-2.30,7.28,Division 1
11/22/2014,Notre Dame,Away,81,Massachusetts,68,Away,Neutral Site,Win,13.18,-1.09,Division 1
11/22/2014,Massachusetts,Away,68,Notre Dame,81,Away,Neutral Site,Loss,-1.09,13.18,Division 1
11/22/2014,Providence,Away,80,Florida St,54,Away,Neutral Site,Win,4.73,-0.33,Division 1
11/22/2014,Florida St,Away,54,Providence,80,Away,Neutral Site,Loss,-0.33,4.73,Division 1
11/22/2014,Mt St Mary's,Away,73,Bucknell,69,Home,,Win,-1.73,-0.03,Division 1
11/22/2014,Bucknell,Home,69,Mt St Mary's,73,Away,,Loss,-0.03,-1.73,Division 1
11/22/2014,Colgate,Away,54,Campbell,48,Home,,Win,1.58,-2.47,Division 1
11/22/2014,Campbell,Home,48,Colgate,54,Away,,Loss,-2.47,1.58,Division 1
11/22/2014,CS Northridge,Away,79,Samford,72,Away,Neutral Site,Win,-5.36,-2.66,Division 1
11/22/2014,Samford,Away,72,CS Northridge,79,Away,Neutral Site,Loss,-2.66,-5.36,Division 1
11/22/2014,Northern Iowa,Home,66,North Florida,49,Away,,Win,11.06,7.94,Division 1
11/22/2014,North Florida,Away,49,Northern Iowa,66,Home,,Loss,7.94,11.06,Division 1
11/22/2014,Appalachian St,Away,65,Virginia Tech,63,Home,,Win,-6.62,-4.03,Division 1
11/22/2014,Virginia Tech,Home,63,Appalachian St,65,Away,,Loss,-4.03,-6.62,Division 1
11/22/2014,Richmond,Home,80,High Point,56,Away,,Win,4.91,5.52,Division 1
11/22/2014,High Point,Away,56,Richmond,80,Home,,Loss,5.52,4.91,Division 1
11/22/2014,MA Lowell,Away,63,NJIT,61,Home,,Win,-5.10,4.52,Division 1
11/22/2014,NJIT,Home,61,MA Lowell,63,Away,,Loss,4.52,-5.10,Division 1
11/22/2014,Detroit,Home,66,South Alabama,53,Away,,Win,-0.03,-4.94,Division 1
11/22/2014,South Alabama,Away,53,Detroit,66,Home,,Loss,-4.94,-0.03,Division 1
11/22/2014,Miami OH,Home,63,Liberty,52,Away,,Win,-3.22,-5.53,Division 1
11/22/2014,Liberty,Away,52,Miami OH,63,Home,,Loss,-5.53,-3.22,Division 1
11/22/2014,Mississippi St,Home,71,Utah St,63,Away,,Win,-1.72,2.94,Division 1
11/22/2014,Utah St,Away,63,Mississippi St,71,Home,,Loss,2.94,-1.72,Division 1
11/22/2014,NE Omaha,Away,97,Marquette,89,Home,,Win,-1.03,-1.94,Division 1
11/22/2014,Marquette,Home,89,NE Omaha,97,Away,,Loss,-1.94,-1.03,Division 1
11/22/2014,UT San Antonio,Home,80,Texas St,67,Away,,Win,0.30,1.65,Division 1
11/22/2014,Texas St,Away,67,UT San Antonio,80,Home,,Loss,1.65,0.30,Division 1
11/22/2014,MTSU,Home,66,Southern Univ,48,Away,,Win,1.43,0.94,Division 1
11/22/2014,Southern Univ,Away,48,MTSU,66,Home,,Loss,0.94,1.43,Division 1
11/22/2014,Belmont,Away,64,W Kentucky,63,Home,,Win,4.13,4.25,Division 1
11/22/2014,W Kentucky,Home,63,Belmont,64,Away,,Loss,4.25,4.13,Division 1
11/22/2014,Gonzaga,Home,109,Thomas Aquinas,55,Away,,Win,18.21,0.00,Non Division 1
11/22/2014,Thomas Aquinas,Away,55,Gonzaga,109,Home,,Loss,0.00,18.21,Non Division 1
11/22/2014,W Michigan,Home,91,Drake,75,Away,,Win,2.30,-7.29,Division 1
11/22/2014,Drake,Away,75,W Michigan,91,Home,,Loss,-7.29,2.30,Division 1
11/22/2014,Houston,Home,72,Morgan St,57,Away,,Win,-1.16,-9.71,Division 1
11/22/2014,Morgan St,Away,57,Houston,72,Home,,Loss,-9.71,-1.16,Division 1
11/22/2014,Wyoming,Home,56,Colorado,33,Away,,Win,5.71,0.81,Division 1
11/22/2014,Colorado,Away,33,Wyoming,56,Home,,Loss,0.81,5.71,Division 1
11/22/2014,La Salle,Home,59,St Peter's,50,Away,,Win,0.94,0.97,Division 1
11/22/2014,St Peter's,Away,50,La Salle,59,Home,,Loss,0.97,0.94,Division 1
11/22/2014,IUPUI,Home,71,Ball St,69,Away,,Win,-6.35,-3.63,Division 1
11/22/2014,Ball St,Away,69,IUPUI,71,Home,,Loss,-3.63,-6.35,Division 1
11/22/2014,Georgetown,Home,80,Robert Morris,66,Away,,Win,6.06,1.27,Division 1
11/22/2014,Robert Morris,Away,66,Georgetown,80,Home,,Loss,1.27,6.06,Division 1
11/22/2014,SE Missouri St,Away,74,Cent Arkansas,68,Home,,Win,0.77,-16.90,Division 1
11/22/2014,Cent Arkansas,Home,68,SE Missouri St,74,Away,,Loss,-16.90,0.77,Division 1
11/22/2014,Incarnate Word,Away,79,Princeton,68,Home,,Win,4.75,3.13,Division 1
11/22/2014,Princeton,Home,68,Incarnate Word,79,Away,,Loss,3.13,4.75,Division 1
11/22/2014,Citadel,Home,81,Bob Jones,50,Away,,Win,-4.63,0.00,Non Division 1
11/22/2014,Bob Jones,Away,50,Citadel,81,Home,,Loss,0.00,-4.63,Non Division 1
11/22/2014,SMU,Home,77,E Washington,68,Away,,Win,9.67,7.12,Division 1
11/22/2014,E Washington,Away,68,SMU,77,Home,,Loss,7.12,9.67,Division 1
11/22/2014,Indiana St,Home,78,Brown,66,Away,,Win,-1.32,-3.10,Division 1
11/22/2014,Brown,Away,66,Indiana St,78,Home,,Loss,-3.10,-1.32,Division 1
11/22/2014,Wright St,Away,86,Charleston So,79,Home,,Win,-3.81,5.20,Division 1
11/22/2014,Charleston So,Home,79,Wright St,86,Away,,Loss,5.20,-3.81,Division 1
11/22/2014,Jacksonville St,Home,88,Miles,71,Away,,Win,-6.03,0.00,Non Division 1
11/22/2014,Miles,Away,71,Jacksonville St,88,Home,,Loss,0.00,-6.03,Non Division 1
11/22/2014,Sam Houston St,Away,74,Fairfield,60,Home,,Win,14.42,-6.32,Division 1
11/22/2014,Fairfield,Home,60,Sam Houston St,74,Away,,Loss,-6.32,14.42,Division 1
11/22/2014,Louisiana Tech,Home,63,American Univ,44,Away,,Win,8.06,0.15,Division 1
11/22/2014,American Univ,Away,44,Louisiana Tech,63,Home,,Loss,0.15,8.06,Division 1
11/22/2014,Lafayette,Away,83,Penn,77,Home,,Win,1.81,-6.96,Division 1
11/22/2014,Penn,Home,77,Lafayette,83,Away,,Loss,-6.96,1.81,Division 1
11/22/2014,Quinnipiac,Away,76,Albany NY,73,Home,,Win,2.20,5.28,Division 1
11/22/2014,Albany NY,Home,73,Quinnipiac,76,Away,,Loss,5.28,2.20,Division 1
11/22/2014,Hartford,Away,65,Niagara,62,Home,,Win,-2.20,-7.47,Division 1
11/22/2014,Niagara,Home,62,Hartford,65,Away,,Loss,-7.47,-2.20,Division 1
11/22/2014,Army,Away,76,Marist,62,Home,,Win,0.03,-7.63,Division 1
11/22/2014,Marist,Home,62,Army,76,Away,,Loss,-7.63,0.03,Division 1
11/22/2014,Savannah St,Home,87,Cleveland St,83,Away,,Win,-10.13,5.38,Division 1
